episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_project_code,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-018,ep-00001-m-0146,ep-00001-th-040,324.584,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,W223,project_code,W223,1,0,50
ep-00001,emp-018,ep-00001-m-0147,ep-00001-th-029,326.041,Re: Blocking details,"Quick follow-up. Question: what is blocked right now, and what do you need from me to unblock it? Thanks.",information_request,P1,REQUEST_INFO,L431,project_code,L431,1,0,50
ep-00001,emp-018,ep-00001-m-0148,ep-00001-th-032,328.687,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0149,ep-00001-th-032,329.626,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0150,ep-00001-th-039,336.893,Re: Draft attached,Sharing for project E245. Sharing the latest draft for reference. No action required yet unless you spot an issue. Regards.,document_delivery,P2,ACK,E245,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0151,ep-00001-th-049,339.195,Re: Heads up,FYI update on project F526. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,F526,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0152,ep-00001-th-047,341.279,Re: Decision recommendation,Follow-up for project F637. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Best.,request_with_question,P1,ANSWER,F637,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0153,ep-00001-th-047,355.61,Re: Decision recommendation,Follow-up for project F637. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Best.,request_with_question,P1,ANSWER,F637,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0154,ep-00001-th-026,356.031,Re: Send requested data,Follow-up for project E480. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Sharing in case useful.,direct_request,P1,ANSWER,E480,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0155,ep-00001-th-026,357.776,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,E480,project_code,E480,1,0,50
ep-00001,emp-018,ep-00001-m-0156,ep-00001-th-036,358.264,Re: Status check,"Follow-up on project L454. Question: what is the current status, and what is the next step? Thanks.",information_request,P1,REQUEST_INFO,L454,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0157,ep-00001-th-036,360.741,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,L454,project_code,L454,1,0,50
ep-00001,emp-018,ep-00001-m-0158,ep-00001-th-032,361.763,Re: Schedule change,FYI update on project X186. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,X186,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0159,ep-00001-th-012,363.163,Re: Quick action needed,Follow-up for project T956. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Best.,direct_request,P1,ANSWER,T956,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0160,ep-00001-th-012,368.323,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,T956,project_code,T956,1,0,50
ep-00001,emp-018,ep-00001-m-0161,ep-00001-th-006,371.668,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Noted for reference.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0162,ep-00001-th-006,373.036,Re: Review and respond,Follow-up for project P557. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week. Best.,direct_request,P1,ANSWER,P557,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0163,ep-00001-th-027,374.458,Re: Schedule change,FYI update on project Q101. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,Q101,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0164,ep-00001-th-027,375.659,Re: Schedule change,FYI update on project Q101. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,Q101,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0165,ep-00001-th-009,377.554,Re: Heads up,FYI update on project I823. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,I823,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0166,ep-00001-th-041,378.604,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,W959,project_code,W959,1,0,50
ep-00001,emp-018,ep-00001-m-0167,ep-00001-th-041,378.888,Re: Quick action needed,Follow-up for project W959. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Thanks.,direct_request,P1,ANSWER,W959,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0168,ep-00001-th-041,378.937,Re: Quick action needed,Follow-up for project W959. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Regards.,direct_request,P1,ANSWER,W959,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0169,ep-00001-th-041,379.359,Re: Quick action needed,Follow-up for project W959. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Thanks.,direct_request,P1,ANSWER,W959,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0170,ep-00001-th-041,380.412,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Looping you in for visibility.,direct_request,P1,ANSWER,W959,project_code,W959,1,0,50
ep-00001,emp-018,ep-00001-m-0171,ep-00001-th-041,381.652,Re: Quick action needed,Quick follow-up. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,W959,project_code,W959,1,0,50
ep-00001,emp-018,ep-00001-m-0172,ep-00001-th-041,382.749,Re: Quick action needed,Follow-up for project W959. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Sharing in case useful.,direct_request,P1,ANSWER,W959,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0173,ep-00001-th-011,385.064,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0174,ep-00001-th-011,385.427,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Best.,deadline_request,P0,ANSWER,H352,project_code,H352,1,0,50
ep-00001,emp-018,ep-00001-m-0175,ep-00001-th-011,386.452,[URGENT] Re: Approval needed,Follow-up for project H352. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-11-21; please handle this week. Regards.,deadline_request,P0,ANSWER,H352,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0176,ep-00001-th-022,387.172,Re: Heads up,FYI update on project P204. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,P204,none,,0,0,50
ep-00001,emp-018,ep-00001-m-0177,ep-00001-th-036,389.176,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Looping you in for visibility.",information_request,P1,REQUEST_INFO,L454,project_code,L454,1,0,50
ep-00001,emp-018,ep-00001-m-0178,ep-00001-th-036,392.192,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Regards.",information_request,P1,REQUEST_INFO,L454,project_code,L454,1,0,50
ep-00001,emp-018,ep-00001-m-0179,ep-00001-th-036,396.365,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,L454,project_code,L454,1,0,50
ep-00002,emp-023,ep-00002-m-0000,ep-00002-th-001,0.674,Decision recommendation | N110,Thread anchor. Project N110. Owner Cameron Miller. Due 2001-09-28. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,N110,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0001,ep-00002-th-002,0.753,Send requested data | Z272,Thread anchor. Project Z272. Owner Casey Miller. Due 2001-01-02. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,Z272,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0002,ep-00002-th-003,3.322,Schedule change | Y652,Thread anchor. Project Y652. Owner Morgan Chen. Due 2001-08-17. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,Y652,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0003,ep-00002-th-004,3.76,[URGENT] Contract signature | T737,Thread anchor. Project T737. Owner Alex Miller. Due 2001-09-06. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-06. This is urgent. Regards.,deadline_request,P0,ANSWER,T737,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0004,ep-00002-th-005,4.088,[URGENT] Contract signature | O380,Thread anchor. Project O380. Owner Avery Khan. Due 2001-02-21. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-02-21. This is urgent. Thanks.,deadline_request,P0,ANSWER,O380,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0005,ep-00002-th-006,4.558,Heads up | E754,Thread anchor. Project E754. Owner Morgan Brown. Due 2001-12-15. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,E754,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0006,ep-00002-th-007,4.677,Schedule change | Y872,Thread anchor. Project Y872. Owner Jamie Garcia. Due 2001-03-24. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,Y872,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0007,ep-00002-th-008,7.568,Notes for reference | Q529,Thread anchor. Project Q529. Owner Avery Patel. Due 2001-04-03. Sharing notes and context for reference. No response needed unless questions. Best.,document_delivery,P2,ACK,Q529,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0008,ep-00002-th-009,9.449,[URGENT] Blocking incident | O235,Thread anchor. Project O235. Owner Morgan Lee. Due 2001-09-19. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-09-19. This is urgent. Best.,deadline_request,P0,ANSWER,O235,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0009,ep-00002-th-010,9.972,Owner clarification | B778,"Thread anchor. Project B778. Owner Riley Patel. Due 2001-04-15. Question: who owns the next action here, and what is the expected timeline? Regards.",information_request,P1,REQUEST_INFO,B778,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0010,ep-00002-th-011,9.981,Decision recommendation | T567,Thread anchor. Project T567. Owner Taylor Clark. Due 2001-01-13. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Sharing in case useful.,request_with_question,P1,ANSWER,T567,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0011,ep-00002-th-012,11.217,Schedule change | Q270,Thread anchor. Project Q270. Owner Jordan Garcia. Due 2001-11-20. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,Q270,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0012,ep-00002-th-013,11.422,Schedule change | H237,Thread anchor. Project H237. Owner Jordan Shah. Due 2001-02-02. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,H237,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0013,ep-00002-th-014,15.822,Schedule change | D288,Thread anchor. Project D288. Owner Morgan Shah. Due 2001-05-16. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,D288,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0014,ep-00002-th-015,16.852,Send requested data | L128,Thread anchor. Project L128. Owner Jamie Shah. Due 2001-04-11. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Best.,direct_request,P1,ANSWER,L128,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0015,ep-00002-th-016,17.441,[URGENT] Blocking incident | C471,Thread anchor. Project C471. Owner Alex Chen. Due 2001-03-10. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-03-10. This is soon. Thanks.,deadline_request,P0,ANSWER,C471,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0016,ep-00002-th-017,18.04,Schedule change | A439,Thread anchor. Project A439. Owner Cameron Brown. Due 2001-03-17. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,A439,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0017,ep-00002-th-018,18.243,Status check | N780,"Thread anchor. Project N780. Owner Taylor Clark. Due 2001-06-21. Question: what is the current status, and what is the next step? Thanks.",information_request,P1,REQUEST_INFO,N780,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0018,ep-00002-th-019,23.201,Blocking details | V947,"Thread anchor. Project V947. Owner Taylor Lee. Due 2001-12-17. Question: what is blocked right now, and what do you need from me to unblock it? Regards.",information_request,P1,REQUEST_INFO,V947,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0019,ep-00002-th-020,29.841,Notes for reference | H791,Thread anchor. Project H791. Owner Riley Brown. Due 2001-08-08. Sharing notes and context for reference. No response needed unless questions. Noted for reference.,document_delivery,P2,ACK,H791,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0020,ep-00002-th-021,30.074,Heads up | T138,Thread anchor. Project T138. Owner Taylor Chen. Due 2001-12-16. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,T138,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0021,ep-00002-th-022,35.892,Owner clarification | I182,"Thread anchor. Project I182. Owner Avery Patel. Due 2001-01-03. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,I182,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0022,ep-00002-th-023,36.147,[URGENT] Approval needed | N391,Thread anchor. Project N391. Owner Alex Chen. Due 2001-02-28. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-02-28. This is urgent. Sharing in case useful.,deadline_request,P0,ANSWER,N391,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0023,ep-00002-th-024,37.954,Schedule change | D752,Thread anchor. Project D752. Owner Avery Khan. Due 2001-04-23. FYI: timeline shifted; we will adjust and confirm the new plan. Looping you in for visibility.,informational_update,P2,ACK,D752,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0024,ep-00002-th-025,38.411,Notes for reference | O480,Thread anchor. Project O480. Owner Alex Khan. Due 2001-09-15. Sharing notes and context for reference. No response needed unless questions. Looping you in for visibility.,document_delivery,P2,ACK,O480,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0025,ep-00002-th-026,38.726,Schedule change | G891,Thread anchor. Project G891. Owner Casey Miller. Due 2001-11-05. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,G891,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0026,ep-00002-th-027,45.287,Draft attached | K869,Thread anchor. Project K869. Owner Cameron Garcia. Due 2001-04-15. Sharing the latest draft for reference. No action required yet unless you spot an issue. Thanks.,document_delivery,P2,ACK,K869,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0027,ep-00002-th-028,48.429,Schedule change | E735,Thread anchor. Project E735. Owner Taylor Patel. Due 2001-01-12. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,E735,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0028,ep-00002-th-029,52.923,Schedule change | S711,Thread anchor. Project S711. Owner Morgan Patel. Due 2001-07-19. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,S711,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0029,ep-00002-th-030,52.935,[URGENT] Blocking incident | J460,Thread anchor. Project J460. Owner Taylor Garcia. Due 2001-09-13. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-09-13. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,J460,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0030,ep-00002-th-031,57.171,[URGENT] Board deck numbers | B614,Thread anchor. Project B614. Owner Sam Kim. Due 2001-01-26. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-01-26. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,B614,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0031,ep-00002-th-032,57.31,Heads up | B597,Thread anchor. Project B597. Owner Jordan Khan. Due 2001-03-19. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,B597,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0032,ep-00002-th-033,58.912,Review and respond | H825,Thread anchor. Project H825. Owner Avery Khan. Due 2001-03-17. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,H825,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0033,ep-00002-th-034,59.232,[URGENT] Approval needed | S715,Thread anchor. Project S715. Owner Avery Chen. Due 2001-05-15. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-05-15. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,S715,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0034,ep-00002-th-035,63.095,Risk assessment | U259,Thread anchor. Project U259. Owner Morgan Shah. Due 2001-05-01. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Regards.,request_with_question,P1,ANSWER,U259,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0035,ep-00002-th-036,65.545,FYI update | G332,Thread anchor. Project G332. Owner Alex Khan. Due 2001-02-22. FYI: we made progress and will follow up with a fuller update later. Sharing in case useful.,informational_update,P2,ACK,G332,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0036,ep-00002-th-037,65.556,[URGENT] Blocking incident | V129,Thread anchor. Project V129. Owner Taylor Kim. Due 2001-04-06. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-04-06. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,V129,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0037,ep-00002-th-038,70.803,FYI update | K407,Thread anchor. Project K407. Owner Taylor Garcia. Due 2001-02-17. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,K407,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0038,ep-00002-th-039,72.751,[URGENT] Contract signature | H780,Thread anchor. Project H780. Owner Casey Khan. Due 2001-05-26. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-05-26. This is urgent. Regards.,deadline_request,P0,ANSWER,H780,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0039,ep-00002-th-040,74.027,Scope tradeoff | N129,"Thread anchor. Project N129. Owner Riley Lee. Due 2001-10-21. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Looping you in for visibility.",request_with_question,P1,ANSWER,N129,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0040,ep-00002-th-041,75.021,[URGENT] Approval needed | E490,Thread anchor. Project E490. Owner Jordan Miller. Due 2001-09-23. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-09-23. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,E490,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0041,ep-00002-th-042,82.713,Quick action needed | Y933,Thread anchor. Project Y933. Owner Avery Chen. Due 2001-10-02. Please take the requested action and confirm once done (or tell me what is blocked). Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,Y933,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0042,ep-00002-th-043,82.883,Review and respond | D130,Thread anchor. Project D130. Owner Jamie Miller. Due 2001-09-23. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Looping you in for visibility.,direct_request,P1,ANSWER,D130,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0043,ep-00002-th-044,84.814,Schedule change | W412,Thread anchor. Project W412. Owner Alex Miller. Due 2001-04-28. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,W412,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0044,ep-00002-th-045,84.866,[URGENT] Approval needed | R502,Thread anchor. Project R502. Owner Morgan Kim. Due 2001-12-11. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-12-11. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,R502,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0045,ep-00002-th-046,85.25,[URGENT] Blocking incident | W874,Thread anchor. Project W874. Owner Cameron Khan. Due 2001-06-22. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-06-22. This is urgent. Best.,deadline_request,P0,ANSWER,W874,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0046,ep-00002-th-047,85.437,[URGENT] Board deck numbers | M331,Thread anchor. Project M331. Owner Taylor Brown. Due 2001-01-05. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-01-05. This is urgent. Best.,deadline_request,P0,ANSWER,M331,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0047,ep-00002-th-048,88.432,Blocking details | O534,"Thread anchor. Project O534. Owner Cameron Khan. Due 2001-04-19. Question: what is blocked right now, and what do you need from me to unblock it? Sharing in case useful.",information_request,P1,REQUEST_INFO,O534,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0048,ep-00002-th-049,89.042,[URGENT] Board deck numbers | M969,Thread anchor. Project M969. Owner Casey Clark. Due 2001-02-04. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-02-04. This is soon. Thanks.,deadline_request,P0,ANSWER,M969,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0049,ep-00002-th-050,93.566,Heads up | E372,Thread anchor. Project E372. Owner Casey Garcia. Due 2001-04-05. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,E372,none,,0,1,50
ep-00002,emp-023,ep-00002-m-0050,ep-00002-th-001,94.24,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Noted for reference.,request_with_question,P1,ANSWER,N110,project_code,N110,1,0,50
ep-00002,emp-023,ep-00002-m-0051,ep-00002-th-001,94.546,Re: Decision recommendation,Follow-up for project N110. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Noted for reference.,request_with_question,P1,ANSWER,N110,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0052,ep-00002-th-004,95.076,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Thanks.,deadline_request,P0,ANSWER,T737,project_code,T737,1,0,50
ep-00002,emp-023,ep-00002-m-0053,ep-00002-th-004,96.476,[URGENT] Re: Contract signature,Follow-up for project T737. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-06; please handle today. Best.,deadline_request,P0,ANSWER,T737,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0054,ep-00002-th-028,96.587,Re: Schedule change,FYI update on project E735. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,E735,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0055,ep-00002-th-028,97.063,Re: Schedule change,FYI update on project E735. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,E735,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0056,ep-00002-th-046,99.972,Re: Blocking incident,Quick follow-up on the prior thread. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Please handle this today. Deadline is tight; treat as urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,W874,project_code,W874,1,0,50
ep-00002,emp-023,ep-00002-m-0057,ep-00002-th-014,100.919,Re: Schedule change,FYI update on project D288. FYI: timeline shifted; we will adjust and confirm the new plan. Best.,informational_update,P2,ACK,D288,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0058,ep-00002-th-014,102.176,Re: Schedule change,FYI update on project D288. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,D288,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0059,ep-00002-th-019,110.371,Re: Blocking details,"Follow-up on project V947. Question: what is blocked right now, and what do you need from me to unblock it? Noted for reference.",information_request,P1,REQUEST_INFO,V947,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0060,ep-00002-th-019,110.631,Re: Blocking details,"Quick follow-up. Question: what is blocked right now, and what do you need from me to unblock it? Thanks.",information_request,P1,REQUEST_INFO,V947,project_code,V947,1,0,50
ep-00002,emp-023,ep-00002-m-0061,ep-00002-th-014,111.604,Re: Schedule change,FYI update on project D288. FYI: timeline shifted; we will adjust and confirm the new plan. Thanks.,informational_update,P2,ACK,D288,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0062,ep-00002-th-043,113.068,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,D130,project_code,D130,1,0,50
ep-00002,emp-023,ep-00002-m-0063,ep-00002-th-043,115.609,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Best.,direct_request,P1,ANSWER,D130,project_code,D130,1,0,50
ep-00002,emp-023,ep-00002-m-0064,ep-00002-th-010,118.768,Re: Owner clarification,"Follow-up on project B778. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,B778,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0065,ep-00002-th-038,120.322,Re: FYI update,FYI update on project K407. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,K407,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0066,ep-00002-th-015,124.329,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,L128,project_code,L128,1,0,50
ep-00002,emp-023,ep-00002-m-0067,ep-00002-th-015,124.866,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Sharing in case useful.,direct_request,P1,ANSWER,L128,project_code,L128,1,0,50
ep-00002,emp-023,ep-00002-m-0068,ep-00002-th-015,125.329,Re: Send requested data,Follow-up for project L128. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Thanks.,direct_request,P1,ANSWER,L128,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0069,ep-00002-th-010,127.919,Re: Owner clarification,"Follow-up on project B778. Question: who owns the next action here, and what is the expected timeline? Thanks.",information_request,P1,REQUEST_INFO,B778,none,,0,0,50
ep-00002,emp-023,ep-00002-m-0070,ep-00002-th-004,129.602,[URGENT] Re: Contract signature,Follow-up for project T737. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-06; please handle today. Sharing in case useful.,deadline_request,P0,ANSWER,T737,none,,0,0,50
