episode_id,employee_id,message_id,thread_id,arrival_min,subject,body,archetype,gold_priority,gold_reply_type,gold_project_code,gold_required_key,gold_required_value,needs_memory,is_anchor_message,n_threads
ep-00001,emp-020,ep-00001-m-0122,ep-00001-th-034,253.589,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Sharing in case useful.,deadline_request,P0,ANSWER,P194,project_code,P194,1,0,105
ep-00001,emp-020,ep-00001-m-0123,ep-00001-th-034,254.258,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,P194,project_code,P194,1,0,105
ep-00001,emp-020,ep-00001-m-0124,ep-00001-th-034,254.643,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this this week. Deadline is tight; treat as soon. Noted for reference.,deadline_request,P0,ANSWER,P194,project_code,P194,1,0,105
ep-00001,emp-020,ep-00001-m-0125,ep-00001-th-034,254.937,[URGENT] Re: Contract signature,Follow-up for project P194. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-01-19; please handle this week. Best.,deadline_request,P0,ANSWER,P194,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0126,ep-00001-th-016,256.764,Re: Decision recommendation,Quick follow-up. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Can you share your recommendation this week? Thanks.,request_with_question,P1,ANSWER,F637,project_code,F637,1,0,105
ep-00001,emp-020,ep-00001-m-0127,ep-00001-th-016,256.821,Re: Decision recommendation,Follow-up for project F637. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please reply this week. Thanks.,request_with_question,P1,ANSWER,F637,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0128,ep-00001-th-083,260.427,[URGENT] Re: Board deck numbers,Follow-up for project I424. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-03-14; please handle this week. Sharing in case useful.,deadline_request,P0,ANSWER,I424,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0129,ep-00001-th-030,260.691,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Looping you in for visibility.,direct_request,P1,ANSWER,I971,project_code,I971,1,0,105
ep-00001,emp-020,ep-00001-m-0130,ep-00001-th-005,261.503,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Regards.",information_request,P1,REQUEST_INFO,L454,project_code,L454,1,0,105
ep-00001,emp-020,ep-00001-m-0131,ep-00001-th-002,261.558,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,B303,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0132,ep-00001-th-103,262.204,Re: Schedule change,FYI update on project B321. FYI: timeline shifted; we will adjust and confirm the new plan. Sharing in case useful.,informational_update,P2,ACK,B321,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0133,ep-00001-th-028,264.207,[URGENT] Re: Blocking incident,Follow-up for project C817. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-08-17; please handle today. Looping you in for visibility.,deadline_request,P0,ANSWER,C817,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0134,ep-00001-th-053,264.573,Re: FYI update,FYI update on project W610. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,W610,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0135,ep-00001-th-053,271.011,Re: FYI update,FYI update on project W610. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,W610,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0136,ep-00001-th-053,271.351,Re: FYI update,FYI update on project W610. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,W610,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0137,ep-00001-th-053,273.424,Re: FYI update,FYI update on project W610. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,W610,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0138,ep-00001-th-053,274.865,Re: FYI update,FYI update on project W610. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,W610,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0139,ep-00001-th-038,278.807,Re: Status check,"Follow-up on project J864. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,J864,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0140,ep-00001-th-038,278.96,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,J864,project_code,J864,1,0,105
ep-00001,emp-020,ep-00001-m-0141,ep-00001-th-036,280.456,[URGENT] Re: Contract signature,Follow-up for project O174. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-09-05; please handle today. Best.,deadline_request,P0,ANSWER,O174,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0142,ep-00001-th-014,280.781,[URGENT] Re: Blocking incident,Follow-up for project V413. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-05-22; please handle today. Best.,deadline_request,P0,ANSWER,V413,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0143,ep-00001-th-075,280.903,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,Q830,project_code,Q830,1,0,105
ep-00001,emp-020,ep-00001-m-0144,ep-00001-th-075,281.525,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,Q830,project_code,Q830,1,0,105
ep-00001,emp-020,ep-00001-m-0145,ep-00001-th-075,281.94,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Looping you in for visibility.,deadline_request,P0,ANSWER,Q830,project_code,Q830,1,0,105
ep-00001,emp-020,ep-00001-m-0146,ep-00001-th-075,281.946,Re: Board deck numbers,Quick follow-up on the prior thread. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Please handle this this week. Deadline is tight; treat as soon. Thanks.,deadline_request,P0,ANSWER,Q830,project_code,Q830,1,0,105
ep-00001,emp-020,ep-00001-m-0147,ep-00001-th-075,284.54,[URGENT] Re: Board deck numbers,Follow-up for project Q830. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-01-21; please handle this week. Regards.,deadline_request,P0,ANSWER,Q830,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0148,ep-00001-th-080,290.294,Re: Quick action needed,Follow-up for project M449. Please take the requested action and confirm once done (or tell me what is blocked). Please take action this week. Sharing in case useful.,direct_request,P1,ANSWER,M449,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0149,ep-00001-th-034,294.013,[URGENT] Re: Contract signature,Follow-up for project P194. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-01-19; please handle this week. Regards.,deadline_request,P0,ANSWER,P194,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0150,ep-00001-th-046,294.373,Re: FYI update,FYI update on project M963. FYI: we made progress and will follow up with a fuller update later. Best.,informational_update,P2,ACK,M963,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0151,ep-00001-th-046,295.87,Re: FYI update,FYI update on project M963. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,M963,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0152,ep-00001-th-055,297.027,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Sharing in case useful.",information_request,P1,REQUEST_INFO,F184,project_code,F184,1,0,105
ep-00001,emp-020,ep-00001-m-0153,ep-00001-th-055,299.003,Re: Status check,"Quick follow-up. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,F184,project_code,F184,1,0,105
ep-00001,emp-020,ep-00001-m-0154,ep-00001-th-048,300.215,Re: Send requested data,Follow-up for project V320. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Regards.,direct_request,P1,ANSWER,V320,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0155,ep-00001-th-029,300.836,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Thanks.,deadline_request,P0,ANSWER,U669,project_code,U669,1,0,105
ep-00001,emp-020,ep-00001-m-0156,ep-00001-th-044,301.713,Re: Heads up,FYI update on project W945. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,W945,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0157,ep-00001-th-044,301.785,Re: Heads up,FYI update on project W945. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,W945,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0158,ep-00001-th-044,307.108,Re: Heads up,FYI update on project W945. FYI: there is a minor change; no action needed from you right now. Looping you in for visibility.,informational_update,P2,ACK,W945,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0159,ep-00001-th-044,308.084,Re: Heads up,FYI update on project W945. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,W945,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0160,ep-00001-th-098,311.32,Re: Heads up,FYI update on project V708. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,V708,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0161,ep-00001-th-098,311.699,Re: Heads up,FYI update on project V708. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,V708,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0162,ep-00001-th-040,312.137,[URGENT] Re: Contract signature,Follow-up for project W865. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-08-27; please handle today. Thanks.,deadline_request,P0,ANSWER,W865,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0163,ep-00001-th-036,312.607,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,O174,project_code,O174,1,0,105
ep-00001,emp-020,ep-00001-m-0164,ep-00001-th-081,313.181,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Sharing in case useful.",information_request,P1,REQUEST_INFO,V733,project_code,V733,1,0,105
ep-00001,emp-020,ep-00001-m-0165,ep-00001-th-037,318.323,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Regards.",request_with_question,P1,ANSWER,L104,project_code,L104,1,0,105
ep-00001,emp-020,ep-00001-m-0166,ep-00001-th-037,318.332,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Noted for reference.",request_with_question,P1,ANSWER,L104,project_code,L104,1,0,105
ep-00001,emp-020,ep-00001-m-0167,ep-00001-th-095,318.537,Re: Owner clarification,"Quick follow-up. Question: who owns the next action here, and what is the expected timeline? Thanks.",information_request,P1,REQUEST_INFO,X921,project_code,X921,1,0,105
ep-00001,emp-020,ep-00001-m-0168,ep-00001-th-036,319.566,Re: Contract signature,Quick follow-up on the prior thread. Need sign-off on the final contract terms so we can execute before the deadline. Please handle this today. Deadline is tight; treat as urgent. Best.,deadline_request,P0,ANSWER,O174,project_code,O174,1,0,105
ep-00001,emp-020,ep-00001-m-0169,ep-00001-th-093,320.166,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Best.,deadline_request,P0,ANSWER,F275,project_code,F275,1,0,105
ep-00001,emp-020,ep-00001-m-0170,ep-00001-th-093,321.139,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,F275,project_code,F275,1,0,105
ep-00001,emp-020,ep-00001-m-0171,ep-00001-th-093,328.314,Re: Approval needed,Quick follow-up on the prior thread. Need your approval on the revised plan so we can proceed without slipping the due date. Please handle this this week. Deadline is tight; treat as soon. Regards.,deadline_request,P0,ANSWER,F275,project_code,F275,1,0,105
ep-00001,emp-020,ep-00001-m-0172,ep-00001-th-037,338.27,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Regards.",request_with_question,P1,ANSWER,L104,project_code,L104,1,0,105
ep-00001,emp-020,ep-00001-m-0173,ep-00001-th-037,340.077,Re: Scope tradeoff,"Quick follow-up. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Can you share your recommendation this week? Sharing in case useful.",request_with_question,P1,ANSWER,L104,project_code,L104,1,0,105
ep-00001,emp-020,ep-00001-m-0174,ep-00001-th-002,340.149,Re: Heads up,FYI update on project B303. FYI: there is a minor change; no action needed from you right now. Thanks.,informational_update,P2,ACK,B303,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0175,ep-00001-th-009,343.29,[URGENT] Re: Approval needed,Follow-up for project W223. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-03-13; please handle this week. Looping you in for visibility.,deadline_request,P0,ANSWER,W223,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0176,ep-00001-th-063,343.302,Re: Send requested data,Follow-up for project D611. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week. Sharing in case useful.,direct_request,P1,ANSWER,D611,none,,0,0,105
ep-00001,emp-020,ep-00001-m-0177,ep-00001-th-063,343.441,Re: Send requested data,Quick follow-up. Please send the requested numbers (or point me to where they live) so I can finish the update. Please take action this week and confirm once done. Thanks.,direct_request,P1,ANSWER,D611,project_code,D611,1,0,105
ep-00001,emp-020,ep-00001-m-0178,ep-00001-th-091,351.132,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,E382,project_code,E382,1,0,105
ep-00001,emp-020,ep-00001-m-0179,ep-00001-th-091,353.747,Re: Review and respond,Quick follow-up. Please review the latest draft and reply with any edits or approval to proceed. Please take action this week and confirm once done. Regards.,direct_request,P1,ANSWER,E382,project_code,E382,1,0,105
ep-00002,emp-015,ep-00002-m-0000,ep-00002-th-001,1.532,Status check | P292,"Thread anchor. Project P292. Owner Taylor Shah. Due 2001-04-20. Question: what is the current status, and what is the next step? Best.",information_request,P1,REQUEST_INFO,P292,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0001,ep-00002-th-002,4.513,Decision recommendation | Q138,Thread anchor. Project Q138. Owner Cameron Lee. Due 2001-12-21. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,Q138,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0002,ep-00002-th-003,8.664,[URGENT] Blocking incident | T289,Thread anchor. Project T289. Owner Morgan Kim. Due 2001-06-25. A blocking issue is preventing progress; need a go/no-go decision on the fallback option. Need action by 2001-06-25. This is urgent. Sharing in case useful.,deadline_request,P0,ANSWER,T289,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0003,ep-00002-th-004,9.021,Notes for reference | O487,Thread anchor. Project O487. Owner Sam Brown. Due 2001-08-26. Sharing notes and context for reference. No response needed unless questions. Best.,document_delivery,P2,ACK,O487,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0004,ep-00002-th-005,10.471,Schedule change | C452,Thread anchor. Project C452. Owner Taylor Lee. Due 2001-03-22. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,C452,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0005,ep-00002-th-006,10.591,Scope tradeoff | H256,"Thread anchor. Project H256. Owner Jordan Miller. Due 2001-10-14. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Thanks.",request_with_question,P1,ANSWER,H256,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0006,ep-00002-th-007,11.337,FYI update | A956,Thread anchor. Project A956. Owner Alex Lee. Due 2001-05-21. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,A956,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0007,ep-00002-th-008,12.469,Review and respond | K986,Thread anchor. Project K986. Owner Taylor Kim. Due 2001-02-06. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Thanks.,direct_request,P1,ANSWER,K986,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0008,ep-00002-th-009,19.416,Heads up | M848,Thread anchor. Project M848. Owner Casey Patel. Due 2001-05-09. FYI: there is a minor change; no action needed from you right now. Regards.,informational_update,P2,ACK,M848,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0009,ep-00002-th-010,20.478,[URGENT] Board deck numbers | T485,Thread anchor. Project T485. Owner Alex Shah. Due 2001-03-25. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-03-25. This is urgent. Best.,deadline_request,P0,ANSWER,T485,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0010,ep-00002-th-011,21.555,Heads up | O392,Thread anchor. Project O392. Owner Jordan Shah. Due 2001-01-15. FYI: there is a minor change; no action needed from you right now. Sharing in case useful.,informational_update,P2,ACK,O392,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0011,ep-00002-th-012,23.504,Status check | A750,"Thread anchor. Project A750. Owner Alex Lee. Due 2001-12-25. Question: what is the current status, and what is the next step? Sharing in case useful.",information_request,P1,REQUEST_INFO,A750,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0012,ep-00002-th-013,23.782,Heads up | C370,Thread anchor. Project C370. Owner Alex Clark. Due 2001-01-16. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,C370,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0013,ep-00002-th-014,24.932,[URGENT] Approval needed | M592,Thread anchor. Project M592. Owner Riley Chen. Due 2001-04-23. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-04-23. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,M592,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0014,ep-00002-th-015,26.166,[URGENT] Approval needed | N460,Thread anchor. Project N460. Owner Jordan Brown. Due 2001-10-27. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-10-27. This is soon. Looping you in for visibility.,deadline_request,P0,ANSWER,N460,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0015,ep-00002-th-016,30.371,[URGENT] Approval needed | C698,Thread anchor. Project C698. Owner Avery Shah. Due 2001-10-08. Need your approval on the revised plan so we can proceed without slipping the due date. Need action by 2001-10-08. This is urgent. Looping you in for visibility.,deadline_request,P0,ANSWER,C698,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0016,ep-00002-th-017,38.833,FYI update | J338,Thread anchor. Project J338. Owner Morgan Chen. Due 2001-04-20. FYI: we made progress and will follow up with a fuller update later. Noted for reference.,informational_update,P2,ACK,J338,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0017,ep-00002-th-018,44.282,Review and respond | W428,Thread anchor. Project W428. Owner Alex Patel. Due 2001-10-25. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Thanks.,direct_request,P1,ANSWER,W428,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0018,ep-00002-th-019,44.43,FYI update | D506,Thread anchor. Project D506. Owner Jamie Khan. Due 2001-11-03. FYI: we made progress and will follow up with a fuller update later. Looping you in for visibility.,informational_update,P2,ACK,D506,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0019,ep-00002-th-020,44.451,Draft attached | O107,Thread anchor. Project O107. Owner Jordan Lee. Due 2001-04-22. Sharing the latest draft for reference. No action required yet unless you spot an issue. Regards.,document_delivery,P2,ACK,O107,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0020,ep-00002-th-021,48.287,Owner clarification | B401,"Thread anchor. Project B401. Owner Riley Patel. Due 2001-01-24. Question: who owns the next action here, and what is the expected timeline? Looping you in for visibility.",information_request,P1,REQUEST_INFO,B401,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0021,ep-00002-th-022,52.541,Notes for reference | V422,Thread anchor. Project V422. Owner Casey Lee. Due 2001-04-17. Sharing notes and context for reference. No response needed unless questions. Best.,document_delivery,P2,ACK,V422,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0022,ep-00002-th-023,57.859,Review and respond | G456,Thread anchor. Project G456. Owner Jordan Brown. Due 2001-02-11. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,G456,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0023,ep-00002-th-024,59.984,Status check | F812,"Thread anchor. Project F812. Owner Jamie Miller. Due 2001-06-25. Question: what is the current status, and what is the next step? Looping you in for visibility.",information_request,P1,REQUEST_INFO,F812,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0024,ep-00002-th-025,63.161,Decision recommendation | G573,Thread anchor. Project G573. Owner Casey Miller. Due 2001-04-25. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,G573,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0025,ep-00002-th-026,63.936,[URGENT] Contract signature | O713,Thread anchor. Project O713. Owner Avery Khan. Due 2001-06-12. Need sign-off on the final contract terms so we can execute before the deadline. Need action by 2001-06-12. This is urgent. Best.,deadline_request,P0,ANSWER,O713,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0026,ep-00002-th-027,67.451,Decision recommendation | M450,Thread anchor. Project M450. Owner Sam Khan. Due 2001-07-04. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Sharing in case useful.,request_with_question,P1,ANSWER,M450,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0027,ep-00002-th-028,67.813,FYI update | T211,Thread anchor. Project T211. Owner Alex Patel. Due 2001-10-22. FYI: we made progress and will follow up with a fuller update later. Thanks.,informational_update,P2,ACK,T211,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0028,ep-00002-th-029,67.834,Send requested data | X934,Thread anchor. Project X934. Owner Riley Patel. Due 2001-01-02. Please send the requested numbers (or point me to where they live) so I can finish the update. Please handle this this week. Sharing in case useful.,direct_request,P1,ANSWER,X934,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0029,ep-00002-th-030,68.871,Review and respond | G780,Thread anchor. Project G780. Owner Alex Clark. Due 2001-11-21. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Best.,direct_request,P1,ANSWER,G780,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0030,ep-00002-th-031,70.374,Review and respond | I928,Thread anchor. Project I928. Owner Jamie Patel. Due 2001-12-02. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Thanks.,direct_request,P1,ANSWER,I928,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0031,ep-00002-th-032,70.414,FYI update | K492,Thread anchor. Project K492. Owner Jamie Miller. Due 2001-05-28. FYI: we made progress and will follow up with a fuller update later. Regards.,informational_update,P2,ACK,K492,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0032,ep-00002-th-033,70.629,Schedule change | F721,Thread anchor. Project F721. Owner Casey Garcia. Due 2001-06-24. FYI: timeline shifted; we will adjust and confirm the new plan. Regards.,informational_update,P2,ACK,F721,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0033,ep-00002-th-034,71.482,Review and respond | M463,Thread anchor. Project M463. Owner Cameron Brown. Due 2001-10-17. Please review the latest draft and reply with any edits or approval to proceed. Please handle this this week. Noted for reference.,direct_request,P1,ANSWER,M463,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0034,ep-00002-th-035,71.502,[URGENT] Board deck numbers | S270,Thread anchor. Project S270. Owner Jamie Kim. Due 2001-10-23. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-10-23. This is urgent. Best.,deadline_request,P0,ANSWER,S270,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0035,ep-00002-th-036,73.292,Risk assessment | U190,Thread anchor. Project U190. Owner Jordan Kim. Due 2001-11-15. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,U190,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0036,ep-00002-th-037,73.778,Status check | R397,"Thread anchor. Project R397. Owner Alex Garcia. Due 2001-08-06. Question: what is the current status, and what is the next step? Noted for reference.",information_request,P1,REQUEST_INFO,R397,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0037,ep-00002-th-038,73.967,[URGENT] Board deck numbers | X843,Thread anchor. Project X843. Owner Taylor Brown. Due 2001-12-17. Please confirm the final numbers for the deck (key metrics + narrative) before distribution. Need action by 2001-12-17. This is soon. Sharing in case useful.,deadline_request,P0,ANSWER,X843,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0038,ep-00002-th-039,74.673,Schedule change | L132,Thread anchor. Project L132. Owner Riley Garcia. Due 2001-07-08. FYI: timeline shifted; we will adjust and confirm the new plan. Noted for reference.,informational_update,P2,ACK,L132,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0039,ep-00002-th-040,75.71,Risk assessment | U228,Thread anchor. Project U228. Owner Taylor Patel. Due 2001-02-11. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,U228,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0040,ep-00002-th-041,76.71,Owner clarification | N986,"Thread anchor. Project N986. Owner Sam Khan. Due 2001-02-07. Question: who owns the next action here, and what is the expected timeline? Best.",information_request,P1,REQUEST_INFO,N986,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0041,ep-00002-th-042,76.75,Heads up | W444,Thread anchor. Project W444. Owner Cameron Miller. Due 2001-10-23. FYI: there is a minor change; no action needed from you right now. Best.,informational_update,P2,ACK,W444,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0042,ep-00002-th-043,77.179,Decision recommendation | P910,Thread anchor. Project P910. Owner Avery Patel. Due 2001-05-06. Which option should we choose and why? Please recommend a path with 1-2 key tradeoffs. Please take a look and reply with your recommendation. Best.,request_with_question,P1,ANSWER,P910,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0043,ep-00002-th-044,80.4,Heads up | Y894,Thread anchor. Project Y894. Owner Jamie Brown. Due 2001-12-16. FYI: there is a minor change; no action needed from you right now. Noted for reference.,informational_update,P2,ACK,Y894,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0044,ep-00002-th-045,80.618,Scope tradeoff | V709,"Thread anchor. Project V709. Owner Morgan Patel. Due 2001-01-18. If we need to cut scope, what would you remove first? Please recommend a minimal viable plan. Please take a look and reply with your recommendation. Regards.",request_with_question,P1,ANSWER,V709,none,,0,1,105
ep-00002,emp-015,ep-00002-m-0045,ep-00002-th-046,80.847,Risk assessment | M845,Thread anchor. Project M845. Owner Riley Kim. Due 2001-11-02. Can you assess the main risks and propose mitigations before we commit? Please take a look and reply with your recommendation. Thanks.,request_with_question,P1,ANSWER,M845,none,,0,1,105
